rabbitmq-1  | 2026-09-20 20:46:03.300666+00:00 [info] <0.1454.0> accepting AMQP connection 172.23.0.1:35756 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:03.346025+00:00 [info] <0.1454.0> connection 172.23.0.1:35756 -> 172.23.0.2:5672: user 'cw_communications_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:03.508619+00:00 [info] <0.1454.0> closing AMQP connection (172.23.0.1:35756 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_communications_app', duration: '219ms')[0m
rabbitmq-1  | 2026-09-20 20:46:03.526461+00:00 [info] <0.1472.0> accepting AMQP connection 172.23.0.1:35764 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:03.564186+00:00 [info] <0.1472.0> connection 172.23.0.1:35764 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:03.718732+00:00 [info] <0.1472.0> closing AMQP connection (172.23.0.1:35764 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '209ms')[0m
rabbitmq-1  | 2026-09-20 20:46:03.723846+00:00 [info] <0.1490.0> accepting AMQP connection 172.23.0.1:53468 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:03.753368+00:00 [info] <0.1490.0> connection 172.23.0.1:53468 -> 172.23.0.2:5672: user 'cw_communications_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:03.835468+00:00 [info] <0.1490.0> closing AMQP connection (172.23.0.1:53468 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_communications_app', duration: '115ms')[0m
rabbitmq-1  | 2026-09-20 20:46:03.839884+00:00 [info] <0.1508.0> accepting AMQP connection 172.23.0.1:53476 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:03.852305+00:00 [info] <0.1508.0> connection 172.23.0.1:53476 -> 172.23.0.2:5672: user 'cw_communications_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:03.871948+00:00 [info] <0.1508.0> closing AMQP connection (172.23.0.1:53476 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_communications_app', duration: '35ms')[0m
rabbitmq-1  | 2026-09-20 20:46:03.872972+00:00 [info] <0.1526.0> accepting AMQP connection 172.23.0.1:53482 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:03.881098+00:00 [info] <0.1526.0> connection 172.23.0.1:53482 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:03.953967+00:00 [info] <0.1526.0> closing AMQP connection (172.23.0.1:53482 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '81ms')[0m
rabbitmq-1  | 2026-09-20 20:46:03.959059+00:00 [info] <0.1544.0> accepting AMQP connection 172.23.0.1:53490 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:03.994355+00:00 [info] <0.1544.0> connection 172.23.0.1:53490 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:04.124285+00:00 [info] <0.1544.0> closing AMQP connection (172.23.0.1:53490 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '170ms')[0m
